listing_id,high,medium,low
6811958,0.438149064779,0.498295783997,0.0635552257299
6811960,0.385548532009,0.45728302002,0.157168477774
6811964,0.558373689651,0.37871992588,0.0629063770175
6811971,0.0376525968313,0.464712381363,0.497635036707
6811974,0.309335231781,0.546352565289,0.144312173128
6811983,0.00788935925812,0.0774075314403,0.914703130722
6811984,0.0552295520902,0.35811945796,0.586651027203
6811985,0.0125254383311,0.137324333191,0.850150227547
6811988,0.398843735456,0.466530680656,0.134625524282
6811990,0.000446176185505,0.00314234639518,0.996411502361
6811992,0.00739795062691,0.0316727347672,0.960929274559
6811995,0.00121129467152,0.0105420164764,0.988246738911
6811997,0.0002790397848,0.00123975460883,0.998481214046
6812012,0.000411362649174,0.00306505337358,0.996523559093
6812016,0.000517646083608,0.00209337705746,0.997389018536
6812032,0.0013367200736,0.0313662812114,0.967297077179
6812035,0.000859101070091,0.00600965600461,0.993131220341
6812041,0.000388768705307,0.0024503453169,0.99716091156
6812045,0.00191400106996,0.0475592948496,0.95052665472
6812049,0.000342917308444,0.00190297991503,0.99775415659
6812050,0.000310759496642,0.00169459357858,0.997994661331
6812051,0.000275773083558,0.00118492590263,0.998539328575
6812052,0.0004088691785,0.00316611980088,0.996424973011
6812063,0.000337150762789,0.00166411499958,0.997998774052
6812077,0.00219720089808,0.0245134234428,0.973289370537
6812082,0.000263690861175,0.00133437744807,0.998401939869
6812091,0.000939418037888,0.0227976776659,0.976262867451
6812098,0.00174294575118,0.0195567365736,0.978700339794
6812106,0.000655047886539,0.00403393013403,0.995311081409
6812119,0.00634149461985,0.118833810091,0.874824643135
6812126,0.0340876020491,0.244516596198,0.721395790577
6812127,0.000352052244125,0.00123241706751,0.998415470123
6812135,0.000261663430138,0.0011375315953,0.998600780964
6812140,0.133007317781,0.578624010086,0.28836864233
6812141,0.000393088208511,0.00328528322279,0.996321678162
6812143,0.000314385280944,0.00160958128981,0.998075962067
6812151,0.00793661829084,0.108839616179,0.883223831654
6812153,0.000290372263407,0.00118915538769,0.998520433903
6812157,0.00204988801852,0.0582002326846,0.939749896526
6812158,0.000584497698583,0.00417413888499,0.99524140358
6812174,0.000539216212928,0.00223349663429,0.99722725153
6812177,0.000384587794542,0.00311788963154,0.996497571468
6812178,0.000690030807164,0.00481479149312,0.994495213032
6812181,0.000571503129322,0.00614095712081,0.993287503719
6812186,0.000352378527168,0.00244689360261,0.997200727463
6812187,0.000321624567732,0.00178653316107,0.997891843319
6812190,0.0340804792941,0.161236777902,0.804682791233
6812195,0.00137869257014,0.0369200482965,0.961701333523
6812210,0.0124505152926,0.175076365471,0.812473118305
6812215,0.018812213093,0.250332325697,0.730855464935
6812216,0.000437389418948,0.00300679448992,0.996555805206
6812239,0.000848114432301,0.00261875428259,0.996533155441
6812243,0.00619936967269,0.132373675704,0.861426889896
6812257,0.000715510512237,0.00785879138857,0.99142563343
6812259,0.00181178958155,0.0388480350375,0.959340214729
6812263,0.000307529146085,0.00173975748476,0.997952699661
6812264,0.000509128673002,0.00160333979875,0.997887551785
6812266,0.000279842235614,0.00146545912139,0.998254716396
6812269,0.000411254179198,0.00332787563093,0.996260821819
6812270,0.00387906446122,0.0790949910879,0.917025983334
6812274,0.243430241942,0.515806019306,0.240763783455
6812292,0.000941208039876,0.0177528932691,0.981305897236
6812294,0.000537218351383,0.00436762720346,0.995095133781
6812300,0.000304475106532,0.0016156854108,0.998079895973
6812315,0.000550966535229,0.00614460324869,0.993304431438
6812321,0.000346487620845,0.00227915775031,0.997374415398
6812326,0.0276646129787,0.276977002621,0.695358395576
6812332,0.000371110538254,0.00183030415792,0.997798502445
6812336,0.000538322608918,0.00138689717278,0.998074769974
6812339,0.000688274623826,0.00371101428755,0.995600700378
6812340,0.000317321770126,0.00172408658545,0.997958540916
6812345,0.000598223879933,0.00487942108884,0.994522333145
6812360,0.000373554707039,0.00329572404735,0.996330797672
6812380,0.00030733141466,0.00169942365028,0.99799323082
6812382,0.00489392830059,0.0341301970184,0.960975825787
6812389,0.0026372030843,0.0193372964859,0.978025496006
6812418,0.000449478364317,0.0012514651753,0.998299062252
6812424,0.000397694442654,0.00323899160139,0.996363341808
6812428,0.00260215764865,0.0408981926739,0.956499636173
6812436,0.000511197780725,0.00509539805353,0.994393348694
6812440,0.000558495987207,0.00362613657489,0.995815336704
6812441,0.000454428372905,0.0035567979794,0.995988786221
6812449,0.000427204678999,0.00368420826271,0.995888650417
6812456,0.000418853625888,0.00312878796831,0.996452331543
6812459,0.00027690542629,0.00114216795191,0.998580932617
6812462,0.000307386595523,0.00152025464922,0.998172402382
6812465,0.000463614880573,0.00464925449342,0.994887173176
6812466,0.000765081029385,0.0136170471087,0.985617816448
6812476,0.00671382527798,0.0533987954259,0.939887404442
6812481,0.000320550083416,0.00177513924427,0.99790430069
6812483,0.000353812909452,0.00167850335129,0.997967660427
6812487,0.0142331309617,0.207555904984,0.778210997581
6812504,0.00071063725045,0.00207290425897,0.997216463089
6812510,0.00052746757865,0.00146262999624,0.998009979725
6812519,0.000458460563095,0.00205889996141,0.997482717037
6812545,0.00103962689172,0.00336295110174,0.995597422123
6812549,0.0003356396046,0.00160171359312,0.998062670231
6812559,0.000274379737675,0.00121905084234,0.998506486416
6812564,0.000391303590732,0.00264240824617,0.996966302395
6812573,0.00348314200528,0.00624141143635,0.990275382996
6812579,0.000577601720579,0.00873054284602,0.990691840649
6812584,0.0162868220359,0.0598051957786,0.923907995224
6812586,0.00391504727304,0.0411760248244,0.954908847809
6812592,0.000666356645525,0.00687538925558,0.992458224297
6812597,0.00145194376819,0.0390501134098,0.959497869015
6812600,0.00139142584521,0.0121237272397,0.986484825611
6812605,0.000525591894984,0.0054169036448,0.994057536125
6812621,0.000584549561609,0.001457225997,0.997958183289
6812632,0.0034316717647,0.106396727264,0.890171647072
6812654,0.0683473646641,0.319056242704,0.612596392632
6812655,0.000483109615743,0.00624298723415,0.993273854256
6812674,0.000319180020597,0.00181219936348,0.997868657112
6812676,0.00047810000251,0.0052472348325,0.994274675846
6812677,0.000510395911988,0.00396625651047,0.995523333549
6812686,0.000410185864894,0.00169383559842,0.997895956039
6812689,0.000355422700522,0.00126477342565,0.998379826546
6812691,0.000641852500848,0.00237960880622,0.996978521347
6812694,0.00570438150316,0.134540244937,0.859755337238
6812720,0.000775831926148,0.00195205083583,0.997272074223
6812731,0.00042137951823,0.00394937675446,0.995629191399
6812735,0.00147897610441,0.0253524743021,0.973168551922
6812740,0.000310234579956,0.0013874276774,0.998302340508
6812741,0.00027918635169,0.00124857539777,0.99847227335
6812768,0.000552923360374,0.00227340054698,0.997173666954
6812776,0.000617762038019,0.00240280502476,0.996979475021
6812777,0.00136266008485,0.00382980727591,0.99480754137
6812787,0.000449827639386,0.00142629176844,0.998123824596
6812790,0.00144206627738,0.0408604256809,0.957697570324
