listing_id,high,medium,low
6811958,0.433748424053,0.511305868626,0.0549457110465
6811960,0.344960272312,0.500893414021,0.154146313667
6811964,0.624194860458,0.315181702375,0.0606234185398
6811971,0.0417795591056,0.456502437592,0.501717984676
6811974,0.316758275032,0.608212351799,0.0750293657184
6811983,0.0063755614683,0.0838151052594,0.909809350967
6811984,0.0584770664573,0.381495714188,0.560027241707
6811985,0.00920032057911,0.172617003322,0.818182706833
6811988,0.413914144039,0.475047260523,0.111038632691
6811990,0.000519037188496,0.00369044719264,0.995790541172
6811992,0.00500284554437,0.029286948964,0.965710222721
6811995,0.000872897915542,0.00989284645766,0.98923432827
6811997,0.000291666248813,0.0013912296854,0.998317122459
6812012,0.000485315045808,0.00415477715433,0.995359957218
6812016,0.000465711927973,0.00208507617936,0.997449219227
6812032,0.0013246940216,0.033373799175,0.965301513672
6812035,0.000842259381898,0.00493026198819,0.994227409363
6812041,0.000459507049527,0.00291475676931,0.996625781059
6812045,0.00207700231113,0.0527990236878,0.945123910904
6812049,0.00037625344703,0.0021304525435,0.997493267059
6812050,0.000361924874596,0.00184927915689,0.997788786888
6812051,0.000288090552203,0.00148296379484,0.99822896719
6812052,0.000512635800987,0.00358363636769,0.995903789997
6812063,0.000457801099401,0.00274838670157,0.996793806553
6812077,0.00232264422812,0.0445009469986,0.953176379204
6812082,0.000283072789898,0.00132165756077,0.998395264149
6812091,0.00117103941739,0.0256592351943,0.97316968441
6812098,0.00195959769189,0.0163572970778,0.981683135033
6812106,0.000586126814596,0.00391802610829,0.995495796204
6812119,0.0068817618303,0.133619576693,0.859498679638
6812126,0.0585976056755,0.296263188124,0.645139157772
6812127,0.000359447905794,0.00161001144443,0.998030483723
6812135,0.000291678326903,0.00134982005693,0.998358428478
6812140,0.122750550508,0.582435488701,0.294813960791
6812141,0.000491887156386,0.00353721296415,0.995970904827
6812143,0.000376427662559,0.00196447805502,0.997659087181
6812151,0.00868381001055,0.118601351976,0.872714817524
6812153,0.00032267475035,0.00129971106071,0.998377561569
6812157,0.00217173225246,0.0692962482572,0.928532004356
6812158,0.000698125106283,0.00252430140972,0.99677759409
6812174,0.000492048100568,0.00238161650486,0.997126281261
6812177,0.00060151249636,0.00366658251733,0.995731890202
6812178,0.000948620087001,0.00482163624838,0.994229793549
6812181,0.000599586113822,0.00644462136552,0.992955803871
6812186,0.000535547325853,0.00341296987608,0.996051490307
6812187,0.000380219600629,0.00223656883463,0.99738317728
6812190,0.029592955485,0.181219786406,0.789187252522
6812195,0.00150719785597,0.0350274667144,0.96346527338
6812210,0.0151545647532,0.191729322076,0.793116092682
6812215,0.018645439297,0.229291155934,0.752063453197
6812216,0.000521523063071,0.00399274053052,0.995485723019
6812239,0.000707975297701,0.00230008526705,0.996991872787
6812243,0.00461962772533,0.133838310838,0.861542105675
