listing_id,high,medium,low
6874327,0.259716540575,0.447723865509,0.292559564114
6934100,0.0660747587681,0.517088353634,0.416836887598
7214824,3.99540112994e-05,0.00168816116638,0.998271822929
6858834,0.0862060114741,0.328814864159,0.584979176521
7189820,0.00271338131279,0.0567767433822,0.940509915352
7077868,0.181237608194,0.176318749785,0.642443597317
6992238,0.00466460315511,0.0162961557508,0.979039251804
7087788,0.0390843376517,0.40404304862,0.556872665882
6920267,0.00462946295738,0.164364621043,0.831005871296
7113182,0.030282927677,0.200190573931,0.769526541233
6864147,0.000991872511804,0.0318976789713,0.967110455036
6989303,0.0130143333226,0.138546392322,0.848439276218
7074698,0.00217341235839,0.0651128143072,0.932713806629
6962629,0.0131255313754,0.255971103907,0.73090338707
7031594,0.00879625976086,0.1420109272,0.849192857742
7211362,0.671351492405,0.254887938499,0.0737606063485
7229677,0.00605777511373,0.208559110761,0.785383105278
7013372,0.374025374651,0.515083789825,0.110890850425
7108647,8.81925006979e-05,0.00160939444322,0.998302340508
6852157,0.422591567039,0.458087176085,0.119321271777
7126847,0.496364742517,0.434790432453,0.0688447952271
6885574,0.00231154146604,0.0358696728945,0.961818754673
6961391,0.0062426077202,0.0117948763072,0.981962502003
7093427,0.00338366208598,0.11255235225,0.884063959122
7091386,0.106409423053,0.299793303013,0.593797206879
7054216,0.000923228100874,0.00541237555444,0.993664383888
7152603,0.0537864156067,0.488006472588,0.45820710063
6920742,0.545784711838,0.35528832674,0.0989269241691
7165578,0.058483093977,0.470932424068,0.47058442235
6935628,0.286227464676,0.417710155249,0.29606243968
7101966,0.078420355916,0.431117117405,0.490462571383
6865067,0.00804885290563,0.0880017057061,0.903949379921
7218727,0.00536067178473,0.0982712879777,0.896368026733
6906474,0.000547868956346,0.038070268929,0.961381912231
6875832,0.00432612700388,0.0643690153956,0.931304812431
6868181,0.116131186485,0.473021507263,0.410847306252
6851645,0.000935966847464,0.0748822838068,0.924181699753
6986803,0.0151764098555,0.464046567678,0.52077704668
7227607,0.364499479532,0.57939684391,0.0561036728323
7164718,0.000193390747881,0.0383309423923,0.961475670338
7213561,3.89688611904e-05,0.00142533134203,0.998535752296
7222254,0.0930773243308,0.461530268192,0.445392370224
7122013,0.000531945785042,0.00260538887233,0.996862649918
6834277,2.42932528636e-05,0.000775553577114,0.999200165272
7163580,0.000318454025546,0.00609909091145,0.993582427502
6857902,0.0100704273209,0.234594166279,0.755335450172
7064404,0.0120505318046,0.200038790703,0.78791064024
6923588,0.0781059190631,0.37301710248,0.548877000809
6904362,0.00550368661061,0.130991205573,0.863505065441
6906963,0.00289787026122,0.0381952673197,0.958906829357
6841344,0.00369832385331,0.0755952373147,0.920706450939
7006718,0.00182154949289,0.0630660504103,0.93511235714
7041960,0.00522190984339,0.0969488173723,0.8978292346
7064074,0.000210268728551,0.0257855057716,0.974004149437
7092346,0.143347471952,0.626808464527,0.229844078422
7003547,0.0382355377078,0.551919341087,0.409845143557
7141054,0.0524928085506,0.250482678413,0.697024524212
6879682,0.0307477600873,0.460852146149,0.508400142193
7082009,0.0745395570993,0.461587756872,0.46387270093
7027870,0.113088972867,0.388833940029,0.498077064753
6913504,0.165615066886,0.553092002869,0.281292945147
7034801,0.00154808023944,0.0244868900627,0.97396504879
7675462,0.00374751957133,0.00266037881374,0.993592083454
6994685,0.000593392411247,0.0391397699714,0.960266888142
6842199,0.174087136984,0.242981791496,0.582931101322
7069518,0.000411789253121,0.053646363318,0.945941925049
6850007,0.00631344690919,0.0868162959814,0.906870245934
6960503,0.3391700387,0.425695717335,0.235134258866
7226910,0.00693194149062,0.199571922421,0.793496131897
7173882,0.0433350987732,0.371989607811,0.584675252438
6844354,0.000761943170801,0.0203562881798,0.978881835938
7161082,0.0517526715994,0.335482537746,0.612764775753
7006444,0.0539762713015,0.471942275763,0.474081456661
6907526,0.637776017189,0.282702594995,0.0795214250684
7073844,0.000725626421627,0.0573568120599,0.941917598248
6817176,0.0244213994592,0.612714767456,0.36286380887
7134897,0.0310824401677,0.269934773445,0.698982775211
6847656,0.00430897204205,0.193562060595,0.802128970623
6903347,7.27199221728e-05,0.00123555806931,0.998691737652
6839302,0.000677701318637,0.00154843518976,0.997773826122
7231333,0.00642237160355,0.0472921803594,0.946285486221
6897855,0.000359986734111,0.00403346167877,0.995606482029
7214928,1.69026461663e-05,0.000564183457755,0.999418973923
7137043,0.00647673616186,0.146401584148,0.847121655941
6902901,0.237609416246,0.657530426979,0.104860149324
7218330,0.000150064894115,0.01587003842,0.983979940414
7079699,0.00875527877361,0.144340351224,0.846904337406
7089313,0.0596463121474,0.274790406227,0.665563285351
6889293,0.0168935135007,0.325025767088,0.65808069706
7156596,0.0526731573045,0.289631396532,0.657695412636
7222146,0.00376879516989,0.189444929361,0.806786298752
7124410,0.00645560817793,0.05171591416,0.941828429699
7204699,0.0879231244326,0.410723149776,0.501353740692
6961315,0.000531530240551,0.00358880613931,0.995879650116
7190857,6.47205451969e-05,0.00027706567198,0.999658226967
7071387,2.41855723289e-05,0.000445175362984,0.999530673027
7069792,0.00452372059226,0.0255469307303,0.969929397106
7170143,0.104497283697,0.389854729176,0.50564801693
7092749,0.00181101087946,0.0458406843245,0.952348351479
7111708,0.00028295852826,0.0114592518657,0.988257825375
6820161,0.000768342346419,0.0612675100565,0.937964141369
7043655,0.106007024646,0.550512194633,0.343480795622
7041551,0.0140048470348,0.217530861497,0.768464267254
7190407,0.0369376651943,0.254013627768,0.709048688412
6890286,0.0151884369552,0.101087383926,0.883724212646
7082280,0.0430254302919,0.460837900639,0.496136635542
7113289,0.00383747578599,0.00373528059572,0.992427170277
7028564,0.00037438236177,0.00797799695283,0.991647601128
7017051,0.00312483217567,0.119289860129,0.877585291862
7216439,0.029244877398,0.181173339486,0.78958183527
6849261,0.00109678681474,0.0279440227896,0.970959246159
7224224,0.140913262963,0.810981988907,0.0481047071517
7140556,0.00111534935422,0.0175199117512,0.981364786625
7202708,0.00778432376683,0.132482036948,0.859733700752
6833734,0.0351459309459,0.487713575363,0.47714048624
7135316,0.0016131909797,0.0355918109417,0.962795078754
7009944,0.0243466123939,0.167958825827,0.807694554329
6967630,0.184448733926,0.499120533466,0.316430747509
6812545,0.00464218994603,0.00992573797703,0.985432088375
7194788,0.00209544459358,0.180386334658,0.817518234253
7282695,5.86687747273e-05,0.002004934242,0.997936367989
6935935,0.00807875860482,0.157289400697,0.834631860256
7027126,5.47915533389e-06,0.000271458615316,0.999723017216
6916653,0.00352164241485,0.0870365202427,0.909441828728
6901487,0.0566124729812,0.602014362812,0.341373175383
6818832,0.256096243858,0.48893815279,0.254965573549
7023235,0.149360269308,0.690199136734,0.160440564156
7161439,0.141806393862,0.753037571907,0.105156064034
7151273,0.000672455294989,0.00420554401353,0.995122015476
6957611,0.0240557622164,0.184106200933,0.791838049889
7150643,0.315445274115,0.599654376507,0.0849003940821
7158101,0.308274149895,0.534173309803,0.157552555203
6925324,0.0892532393336,0.430331856012,0.480414897203
6921992,0.00332530261949,0.16484887898,0.831825792789
7069924,0.0492021217942,0.27429959178,0.676498293877
6850424,0.232980638742,0.390488117933,0.376531243324
6931661,0.0312668457627,0.312394678593,0.656338512897
7201058,0.0204103030264,0.209994643927,0.76959502697
6987613,0.0623773783445,0.608162164688,0.329460501671
7061683,0.00339361140504,0.202526926994,0.794079482555
7009450,2.01872280741e-05,0.00474567199126,0.995234191418
6823884,0.128270328045,0.564301073551,0.307428598404
7049747,0.000403246871429,0.00143152999226,0.99816519022
6982076,0.000321478000842,0.00474284822121,0.994935631752
6890739,0.0744040980935,0.704678535461,0.220917373896
7146137,0.000132403802127,0.00306408456527,0.99680352211
7208264,0.000198566165636,0.0437637455761,0.956037640572
7037633,0.00325998058543,0.0644044131041,0.932335555553
6921875,0.0353214517236,0.345947504044,0.618731021881
7069343,0.00128992460668,0.0151698971167,0.983540117741
7184653,0.00133599305991,0.0339488275349,0.964715242386
6932675,0.148679345846,0.245295658708,0.60602504015
7171799,0.219564467669,0.538019955158,0.24241553247
6830859,0.00584356207401,0.0806903913617,0.91346603632
7188739,0.0525696314871,0.265756100416,0.68167424202
7228547,0.00333105539903,0.0495838746428,0.947085082531
6825868,0.0279463231564,0.269660651684,0.702392995358
7113338,0.00142233050428,0.00251286104321,0.996064841747
7224959,0.00729010254145,0.137737810612,0.854972064495
6818469,0.117082692683,0.516041755676,0.366875559092
7232398,0.0487939231098,0.514825165272,0.436380892992
7054469,0.00858291238546,0.137549161911,0.853867948055
7104467,0.000663080543745,0.0791663751006,0.920170545578
7221395,0.000237254585954,0.040529191494,0.95923358202
7166712,0.0436344183981,0.359869062901,0.596496582031
7146886,0.0987335070968,0.393578499556,0.507687985897
7149534,0.954514801502,0.0394897572696,0.00599548965693
6879382,0.314305841923,0.452373355627,0.23332080245
7042403,0.00462473416701,0.0923060774803,0.903069198132
7044499,0.0288119520992,0.254245877266,0.716942131519
7034662,0.000306567439111,0.00511866807938,0.994574785233
7030016,0.000203413990675,0.00961690302938,0.990179657936
7020392,0.221271514893,0.61732763052,0.16140088439
6871949,0.267497748137,0.356513381004,0.375988841057
6827199,0.0386639200151,0.267713546753,0.693622529507
6921840,0.0480785295367,0.287794560194,0.664126873016
7139102,0.000716647191439,0.0393686853349,0.959914684296
6937772,0.177973240614,0.633388757706,0.188638016582
6890479,0.164723500609,0.698113262653,0.137163236737
7157246,0.0978163927794,0.365146547556,0.537037074566
7178451,0.00054278265452,0.0485755763948,0.95088160038
6995198,0.0816068872809,0.273276567459,0.645116508007
7093391,0.13821773231,0.405028313398,0.456753969193
