listing_id,low,medium,high,fold
4,0.436697463195,0.442102859418,0.121199694773,4
6,0.408128807942,0.496956964334,0.094914243867,0
9,0.682889898618,0.285268813372,0.0318413047741,0
10,0.78539677461,0.208380192518,0.00622299616225,1
15,0.945861419042,0.0535821827749,0.000556384397593,4
16,0.814882536729,0.178504983584,0.00661246556168,4
18,0.636349320412,0.342558254798,0.0210924024383,4
19,0.423932900031,0.475521574418,0.100545505683,3
23,0.897861003876,0.078421374162,0.0237176436931,4
32,0.905178805192,0.0938554207484,0.000965807072741,0
33,0.978915691376,0.0207838471979,0.000300445656952,4
36,0.214575380087,0.618506928285,0.166917684178,3
38,0.482515841722,0.484884361426,0.0325998235494,3
39,0.821112275124,0.169138689836,0.00974902650341,0
42,0.91470593214,0.0845131352544,0.000780918295883,3
43,0.99601093928,0.00342728119964,0.000561770643496,3
44,0.801415463289,0.190577035149,0.00800754254063,4
46,0.156418904662,0.660011529922,0.183569585284,3
49,0.963732639949,0.0357443640629,0.000522994009467,0
61,0.996087531249,0.00368349184282,0.000229017886644,4
66,0.639709214369,0.323814700047,0.0364760737866,4
67,0.963155051072,0.0350648953269,0.00178008608054,0
69,0.980333566666,0.0190230372051,0.000643365288852,1
74,0.991558730602,0.00795171891029,0.00048959130072,1
78,0.718232194583,0.275178025166,0.0065897925136,4
80,0.820216496785,0.133118813237,0.0466647135715,2
82,0.992954274019,0.00683929895361,0.000206401930579,0
83,0.894857068857,0.101108436783,0.00403451554788,2
84,0.900760531425,0.093441473941,0.0057980112421,1
85,0.780473530293,0.20806713899,0.0114593235776,4
87,0.521159231663,0.429953634739,0.0488871422907,0
88,0.0469916934768,0.385402927796,0.567605356375,1
89,0.733951508999,0.229910646876,0.0361378217737,4
92,0.64618263642,0.300893247128,0.0529240854084,2
93,0.0703367764751,0.266780897975,0.662882328033,1
101,0.962470193704,0.0259268960605,0.0116028723617,1
102,0.887988130252,0.105580193301,0.0064316803279,2
104,0.546058058739,0.347730964422,0.106210929652,2
106,0.931497434775,0.0664073812465,0.00209519282604,4
107,0.920641859372,0.0757987226049,0.00355942314491,3
111,0.435798684756,0.494287480911,0.0699138281246,2
113,0.910476485888,0.0886947736144,0.000828734172198,3
115,0.214075197776,0.423794349035,0.362130473057,0
117,0.993515372276,0.00588301864142,0.000601598837723,2
118,0.75270797809,0.228148952127,0.0191431064159,4
121,0.974385162195,0.0246940795332,0.000920786968588,0
122,0.988233327866,0.0111923037718,0.000574384748082,4
133,0.909850080808,0.0873861337701,0.00276376388501,3
136,0.415552914143,0.538470466932,0.0459766002993,3
139,0.749696552753,0.213911801577,0.0363916307688,1
140,0.990462839603,0.00909590534866,0.000441257259808,2
145,0.994071483612,0.00556944931547,0.000359052442946,0
146,0.979211727778,0.020427697959,0.000360547312691,0
151,0.858617385228,0.136698608597,0.00468400741617,2
152,0.792813301086,0.200842777888,0.00634391109149,0
158,0.933234035969,0.0631951491038,0.00357079529203,4
161,0.358885248502,0.563229898612,0.0778848479191,2
170,0.841944853465,0.150456398726,0.00759873368467,2
171,0.994985659917,0.00494788618137,6.64417542187e-05,0
181,0.936971724033,0.0577344360451,0.00529387950276,3
182,0.36858278513,0.4682495296,0.163167700171,3
186,0.198809579015,0.736046771208,0.065143643568,4
192,0.975813567638,0.0236273022989,0.000559065820804,0
194,0.640983919303,0.33777804176,0.021238042973,0
200,0.882033030192,0.114046382407,0.00392060804491,2
204,0.964555899302,0.0347077523669,0.000736337902102,0
205,0.464274356763,0.451570779085,0.0841548964381,1
206,0.428054114183,0.389513274034,0.182432631652,1
208,0.539345463117,0.352275093397,0.108379436036,0
214,0.831254879634,0.162876238426,0.00586888038864,1
217,0.999197661877,0.000775028175364,2.73227742582e-05,1
226,0.997567653656,0.00240987585858,2.24659876646e-05,4
228,0.885574102402,0.107803689937,0.00662224693224,1
235,0.280910710494,0.355875372887,0.363213886817,4
236,0.3175410827,0.554335584243,0.128123330573,2
237,0.915863037109,0.0470420308411,0.037094919011,0
241,0.997063457966,0.00290909735486,2.74815526306e-05,4
244,0.937446455161,0.0609462981423,0.00160726144289,0
245,0.320802927017,0.599467039108,0.0797300177316,0
246,0.747689366341,0.220592394471,0.0317182441552,1
247,0.966268599033,0.0315993006031,0.00213207684768,0
248,0.516293307145,0.42203305165,0.0616736573478,0
249,0.838151752949,0.146924694379,0.0149235359083,2
251,0.778480231762,0.206988121072,0.014531634748,0
252,0.952214499315,0.0409844232102,0.00680108523617,2
255,0.973662734032,0.0219875387847,0.00434970459901,2
257,0.996608277162,0.00297896827882,0.000412792268132,0
262,0.7654697299,0.21874337395,0.0157868800064,1
263,0.718280057112,0.267713194092,0.014006775183,3
272,0.151331610978,0.35242938002,0.496239036322,1
275,0.990844229857,0.00908672157675,6.90482326415e-05,4
277,0.987332920233,0.0113791460171,0.00128797104117,1
279,0.534468243519,0.408302754164,0.057228974998,4
280,0.34131376942,0.499387909969,0.159298325578,1
282,0.944576402505,0.0532905223469,0.00213308845802,2
283,0.984869043032,0.0147989125301,0.000332026436809,1
284,0.934235771497,0.0613037136694,0.0044605191797,0
289,0.57297962904,0.403124262889,0.0238960723703,4
291,0.967337906361,0.0323729707549,0.000289134002135,3
292,0.707855502764,0.277510831753,0.0146336704493,2
293,0.766070187092,0.185268610716,0.0486612369617,1
295,0.303722133239,0.502529760202,0.193748111526,1
296,0.670851449172,0.275587310394,0.0535612143576,0
303,0.567861696084,0.378973503908,0.0531648248434,1
304,0.629767735799,0.340982466936,0.0292497910559,0
305,0.188377544284,0.524253159761,0.287369281054,0
309,0.775522907575,0.214566573501,0.00991050712764,2
311,0.694557110469,0.295554657777,0.00988822088887,0
312,0.898493786653,0.0985974396269,0.00290875439532,1
313,0.977670669556,0.021687913686,0.000641469513842,4
314,0.031663539509,0.534014830987,0.434321602186,4
315,0.991825719674,0.00804687120641,0.000127413375594,4
320,0.0547223252555,0.218519926071,0.726757744948,4
322,0.737442612648,0.246870934963,0.0156864887103,0
323,0.999361296495,0.000625618927491,1.309593866e-05,1
325,0.248456994692,0.564386328061,0.187156682213,1
332,0.812898218632,0.181682238976,0.00541951755683,0
333,0.99133125941,0.00821224274114,0.000456507880396,0
335,0.570733954509,0.308189620574,0.121076400081,2
336,0.317367563645,0.585545798143,0.097086665531,0
337,0.823470850786,0.156215096513,0.0203140067557,0
338,0.907025158405,0.0893055660029,0.00366928164537,4
340,0.850627740224,0.134607578317,0.0147647047415,2
341,0.945617874463,0.050986127307,0.00339601328596,3
343,0.99093101422,0.00804058151941,0.00102837806723,1
344,0.393836567799,0.381872405608,0.224291011691,1
348,0.559061149756,0.313143342733,0.127795507511,0
351,0.0545784470936,0.278807446361,0.66661409537,0
355,0.399923255046,0.534517725309,0.0655590333045,2
356,0.750591973464,0.231980184714,0.0174278526877,4
359,0.366939345996,0.478331496318,0.15472916762,0
360,0.601513584455,0.358581632376,0.0399047583342,1
361,0.857776284218,0.0576754696667,0.0845482498407,0
362,0.978466073672,0.017007367375,0.00452657261242,1
365,0.984618624051,0.0151083252082,0.00027301859518,2
370,0.332109898329,0.370635807514,0.297254333893,0
373,0.77502044042,0.211315492789,0.0136640813823,3
374,0.73266384999,0.234054436286,0.03328170379,0
375,0.894583662351,0.104515229662,0.000901104571919,2
377,0.180688147744,0.532464643319,0.286847233772,2
379,0.19496568044,0.693559288979,0.111475038032,3
380,0.967100103696,0.0324342288077,0.000465700878218,1
381,0.820138593515,0.175070315599,0.00479105735819,1
383,0.787121554216,0.19259036084,0.0202881166091,1
386,0.746317446232,0.229949419697,0.0237331365546,4
387,0.794462939103,0.184885089596,0.0206519899269,4
390,0.894781808058,0.0998439763983,0.005374219579,2
392,0.451051682234,0.469147791465,0.0798005188505,1
393,0.419624318679,0.492153614759,0.0882220566273,1
394,0.236462454001,0.582865059376,0.180672506491,4
396,0.975450416406,0.0195098907376,0.00503969169222,3
397,0.531136294206,0.352705031633,0.116158694029,4
398,0.968841453393,0.0288745723665,0.00228398335942,2
408,0.998878439267,0.00102067670863,0.000100915625808,1
409,0.923040986061,0.0725032438835,0.00445577983434,4
412,0.78139269352,0.185435747107,0.0331715693076,0
415,0.874000251293,0.122935359677,0.00306437901842,2
417,0.873893141747,0.121612769862,0.00449410142998,4
419,0.895933945974,0.10241210709,0.00165395015695,1
424,0.642351945241,0.316170156002,0.0414778975149,0
425,0.0927480409543,0.567538996538,0.339712957541,0
437,0.849707225959,0.140123027066,0.0101697597032,4
438,0.140083894134,0.548495372136,0.311420748631,1
440,0.746011137962,0.220909635226,0.0330792522679,3
441,0.657882650693,0.329170693954,0.0129466823613,4
442,0.595981856187,0.360909750064,0.0431083987157,3
444,0.999235749245,0.000724861495352,3.93783884647e-05,2
445,0.614121278127,0.37763885657,0.00823986173297,3
446,0.523895025253,0.283130327861,0.192974617084,3
447,0.758054037889,0.200779855251,0.0411660832663,3
449,0.454503595829,0.471302608649,0.0741937955221,1
451,0.678257087866,0.307203233242,0.01453967082,4
454,0.829880535603,0.16545680662,0.00466266778919,4
458,0.991572320461,0.00795463317384,0.000473062168264,2
465,0.958015461763,0.0410747751594,0.000909756384014,3
466,0.211863959829,0.634502927462,0.153633092841,3
