listing_id,low,medium,high,fold
4,0.504501322905,0.451117595037,0.0443810864041,4
6,0.337480733792,0.584415435791,0.0781038242082,0
9,0.796852707863,0.188577065865,0.0145701998845,0
10,0.798546115557,0.195528318485,0.00592555571347,1
15,0.945787807306,0.0536692279081,0.000543001534728,4
16,0.758048256238,0.233679632346,0.00827209744602,4
18,0.617320299149,0.362355957429,0.0203237552196,4
19,0.190837134918,0.588951905568,0.220210944613,3
23,0.930893858274,0.0450970592598,0.0240090998511,4
32,0.891890803973,0.106028263768,0.00208093687737,0
33,0.981146752834,0.0186724727973,0.000180776177634,4
36,0.387996951739,0.429774234692,0.182228808602,3
38,0.518112917741,0.452466527621,0.0294205304235,3
39,0.870320240657,0.121676191688,0.0080035457698,0
42,0.886169373989,0.112228862941,0.00160177921255,3
43,0.997209171454,0.00252159475349,0.000269205581086,3
44,0.826415499051,0.168179084857,0.00540540258711,4
46,0.111731991172,0.442343751589,0.445924252272,3
49,0.978781183561,0.0210157024364,0.0002030768228,0
61,0.997316877047,0.00254369608592,0.000139406428692,4
66,0.5518698891,0.427680124839,0.0204499897858,4
67,0.975382069747,0.0226151129852,0.00200284489741,0
69,0.986541668574,0.0131357486049,0.000322586265005,1
74,0.989980479081,0.00956325558946,0.000456307141576,1
78,0.559377113978,0.423487077157,0.0171358038982,4
80,0.702492296696,0.206534052889,0.0909736553828,2
82,0.990502198537,0.0093335507748,0.000164268426791,0
83,0.920041282972,0.0777993748585,0.00215933417591,2
84,0.949633876483,0.0486279204488,0.0017382154086,1
85,0.739278435707,0.244380210837,0.0163413553188,4
87,0.603466153145,0.371908783913,0.0246250952284,0
88,0.0641469222804,0.415260265271,0.520592808723,1
89,0.789631068707,0.176651909947,0.0337170548737,4
92,0.605818192164,0.327117592096,0.0670642219484,2
93,0.122563277682,0.43643762668,0.440999090672,1
101,0.95243904988,0.0316975805908,0.0158633499717,1
102,0.885285039743,0.108237847686,0.00647714237372,2
104,0.476076294978,0.441629737616,0.0822940046589,2
106,0.937203725179,0.0603293006619,0.00246695436848,4
107,0.913156847159,0.0847154632211,0.00212768255733,3
111,0.465926378965,0.440170218547,0.0939034074545,2
113,0.896939257781,0.102816993992,0.000243708656247,3
115,0.189242894451,0.416119376818,0.394637703896,0
117,0.995835483074,0.00403683104863,0.00012766460956,2
118,0.812480509281,0.176324307919,0.0111951784541,4
121,0.982500553131,0.0171719656015,0.000327517889673,0
122,0.984892706076,0.0146682625636,0.000439025364661,4
133,0.918983817101,0.0780329207579,0.00298327944862,3
136,0.40135722359,0.553166915973,0.0454758790632,3
139,0.86467730999,0.11535569032,0.0199669962749,1
140,0.957025170326,0.0399734862149,0.00300137993569,2
145,0.98635272185,0.0130651105816,0.000582206004765,0
146,0.970283687115,0.0293864527096,0.000329878879711,0
151,0.881318410238,0.115381506582,0.00330007689384,2
152,0.827536165714,0.167781511943,0.00468232731024,0
158,0.930578649044,0.066130194813,0.00329121054771,4
161,0.465988258521,0.477141479651,0.0568702742457,2
170,0.903404970964,0.09254454573,0.00405049261947,2
171,0.993062198162,0.00685713983451,8.06634852779e-05,0
181,0.956514914831,0.0423785814395,0.00110648436627,3
182,0.276538059115,0.589554508527,0.133907452226,3
