listing_id,low,medium,high,fold
4,0.585728406906,0.389180183411,0.0250914196173,4
6,0.356607357661,0.524067938328,0.119324666758,0
9,0.772889832656,0.211841012041,0.0152691289162,0
10,0.856073458989,0.142002493143,0.00192402838729,1
15,0.939997891585,0.0592667907476,0.000735276339886,4
16,0.719103117784,0.265744855007,0.0151520377646,4
18,0.643895069758,0.333773821592,0.0223311161002,4
19,0.215943858027,0.509605020285,0.27445110182,3
23,0.929981569449,0.0527479487161,0.0172705010821,4
32,0.946251928806,0.053011658291,0.000736420042813,0
33,0.984302182992,0.0155536799381,0.000144139123828,4
36,0.239455888669,0.655605733395,0.10493837297,3
38,0.513948480288,0.445148587227,0.0409029088914,3
39,0.823558231195,0.168774306774,0.00766745815054,0
42,0.901740113894,0.096114128828,0.00214576608657,3
43,0.998480339845,0.0014119540574,0.000107737134385,3
44,0.836041132609,0.155058716734,0.00890016633396,4
46,0.0956995561719,0.675683776538,0.22861665984,3
49,0.971311410268,0.0283791733285,0.000309461388194,0
61,0.99679650863,0.00310387695208,9.95779434258e-05,4
66,0.526351084312,0.441570411126,0.0320785213262,4
67,0.975935300191,0.0223976392299,0.00166705537898,0
69,0.988791366418,0.0109870911886,0.000221583264647,1
74,0.99062949419,0.00860942636306,0.000761062139645,1
78,0.53161234657,0.442798227072,0.0255894319465,4
80,0.728452424208,0.203317115704,0.0682304700216,2
82,0.991237560908,0.00866254465654,9.98852143918e-05,0
83,0.88598994414,0.111846337716,0.00216372066643,2
84,0.942196567853,0.0563445885976,0.001458827639,1
85,0.718240559101,0.260936230421,0.02082321203,4
87,0.602672557036,0.364083319902,0.0332441125065,0
88,0.0570576613148,0.326040724913,0.616901596387,1
89,0.843875586987,0.143505675097,0.01261875468,4
92,0.54104634126,0.375535021226,0.0834186499317,2
93,0.0796257480979,0.268579532703,0.651794711749,1
101,0.934016148249,0.0416495402654,0.0243343257656,1
102,0.878585060438,0.117580423752,0.00383452434714,2
104,0.545490503311,0.377199639877,0.0773098766804,2
106,0.932594577471,0.0651854500175,0.00222000409849,4
107,0.886021753152,0.11187274754,0.0021055083101,3
111,0.485906749964,0.447526882092,0.0665663667023,2
113,0.922323187192,0.0772509376208,0.000425912847277,3
115,0.168931350112,0.493772566319,0.337296088537,0
117,0.994583686193,0.00501777216171,0.000398546175954,2
118,0.826674004396,0.156676943103,0.0166490788882,4
121,0.988737483819,0.0111525788282,0.000109948254249,0
122,0.988574941953,0.011059355922,0.000365709497904,4
133,0.910401066144,0.0857217634718,0.00387716999588,3
136,0.505482524633,0.466612488031,0.0279049662252,3
139,0.798765222232,0.168464278181,0.0327704871694,1
140,0.940357327461,0.0476816321413,0.0119610528151,2
145,0.98148783048,0.017964917856,0.000547262645947,0
146,0.979950785637,0.0198701952274,0.000178980156003,0
151,0.856567243735,0.139595602949,0.00383717000174,2
152,0.843733827273,0.153064891696,0.00320126519849,0
158,0.952815632025,0.0437392095725,0.00344514388901,4
161,0.517849405607,0.374411135912,0.107739458481,2
170,0.905484855175,0.0908949548999,0.00362017843872,2
171,0.992218454679,0.00769762027388,8.39265800702e-05,0
181,0.934596558412,0.0624523783724,0.00295108238546,3
182,0.444824039936,0.383787711461,0.171388268471,3
186,0.195868422588,0.723368704319,0.0807628644009,4
192,0.975929041704,0.0238330687086,0.000237896572798,0
194,0.708050966263,0.273476744692,0.018472271661,0
200,0.834933698177,0.157654086749,0.007412206692,2
204,0.974026521047,0.0254219342023,0.000551542208996,0
205,0.445437898238,0.477042227983,0.0775198886792,1
206,0.510502507289,0.37089958787,0.118597917259,1
208,0.74406037728,0.219710330168,0.0362293037275,0
214,0.873827079932,0.121829000612,0.00434393133037,1
217,0.999056637287,0.000912989470332,3.03724318655e-05,1
226,0.99852257967,0.00144885499806,2.85979015947e-05,4
228,0.923500299454,0.0736024528742,0.0028972310635,1
235,0.24325949947,0.33013595144,0.426604588826,4
236,0.222158297896,0.597924113274,0.179917613665,2
237,0.984360814095,0.0122552675505,0.00338395196013,0
241,0.995279033979,0.00451913258682,0.000201852686587,4
244,0.935198545456,0.0633562865357,0.00144518127975,0
245,0.405672639608,0.549520115058,0.0448072378834,0
246,0.595442513625,0.364882598321,0.039674901093,1
247,0.975103477637,0.0222312801828,0.00266522355378,0
248,0.663134773572,0.312488188346,0.0243770387024,0
249,0.663122912248,0.312307183941,0.0245698827008,2
251,0.712934970856,0.259184449911,0.0278805761288,0
252,0.948315183322,0.0458234002193,0.00586142453055,2
255,0.982842961947,0.0147081551452,0.00244891053687,2
257,0.99733799696,0.00241345450437,0.000248516870973,0
262,0.742919842402,0.240087663134,0.0169924714913,1
263,0.737468063831,0.249576007326,0.0129559123889,3
272,0.110143557191,0.345379889011,0.544476568699,1
275,0.992164731026,0.00776997270683,6.53125947186e-05,4
277,0.993444124858,0.00611690462877,0.000438974801606,1
279,0.386198143164,0.473418871562,0.140383012593,4
280,0.330027292172,0.500924815734,0.169047864775,1
282,0.930088003476,0.0687438845634,0.00116809942604,2
283,0.981354097525,0.0183852420499,0.000260658562183,1
284,0.950137277444,0.0481925110022,0.00167021283414,0
289,0.598771115144,0.370880891879,0.0303480109821,4
291,0.962472061316,0.0372494533658,0.000278506156368,3
292,0.746076603731,0.244787196318,0.00913617604723,2
293,0.63069319725,0.333677788575,0.0356290228665,1
295,0.362360447645,0.492879102627,0.144760459661,1
296,0.707014302413,0.256172046065,0.0368136540055,0
303,0.458935876687,0.465944588184,0.0751195587218,1
304,0.750394284725,0.229144583146,0.0204611358543,0
305,0.200972507397,0.541420777639,0.257606709997,0
309,0.722787678242,0.261236627897,0.0159756988287,2
311,0.645324150721,0.341225028038,0.0134508141006,0
312,0.873999476433,0.12124739339,0.00475316867232,1
313,0.987454434236,0.0122843614469,0.000261185462781,4
314,0.0447638779879,0.436768442392,0.518467694521,4
315,0.991695920626,0.00820447908094,9.96319189047e-05,4
320,0.228780945142,0.308880964915,0.462338070075,4
322,0.782588799795,0.20713019371,0.0102810109966,0
323,0.998579939206,0.00131052006812,0.000109521150686,1
325,0.249640574058,0.553565363089,0.196794028083,1
332,0.783923844496,0.205481583873,0.0105945688362,0
333,0.993854085604,0.0058751826485,0.000270734012399,0
335,0.583482722441,0.284036626418,0.132480648657,2
336,0.254526615143,0.681279877822,0.064193499585,0
337,0.846597512563,0.147951523463,0.00545095341901,0
338,0.88159575065,0.110311247408,0.00809297229474,4
340,0.909920374552,0.0839555611213,0.00612408823023,2
341,0.972201526165,0.0247689448297,0.00302950316109,3
343,0.989354987939,0.00813874385009,0.00250627441953,1
344,0.264881809553,0.433029542367,0.302088628213,1
348,0.421198437611,0.331417630116,0.247383909921,0
351,0.00959999874855,0.213548670212,0.776851336161,0
355,0.474059830109,0.497089028358,0.028851116697,2
