listing_id,high,medium,low
7142618,0.254477232695,0.439148396254,0.306374371052
7210040,0.0664374902844,0.120370335877,0.813192129135
7103890,0.0522755421698,0.184895098209,0.762829363346
7143442,0.16759736836,0.475398659706,0.357003986835
6860601,0.013809566386,0.2040438205,0.782146632671
6840081,2.82876753772e-05,0.0157662127167,0.984205543995
6922337,0.0265241283923,0.241647213697,0.731828689575
6913616,0.0754435583949,0.23630553484,0.688250899315
6937820,0.0515672378242,0.328417897224,0.62001490593
6893933,0.066133633256,0.45989793539,0.473968476057
6832604,3.08592802867e-06,3.92669753637e-05,0.999957680702
6915282,0.00190921069589,0.0954108983278,0.902679920197
7127565,0.0286492165178,0.158575892448,0.812774896622
6827899,0.00396076589823,0.0548031665385,0.941236019135
6934855,0.000881890242454,0.0127251325175,0.986392915249
6861826,0.0142797762528,0.211494907737,0.77422529459
6871643,0.0934533923864,0.241580158472,0.664966404438
6842542,0.00099870248232,0.0462058223784,0.952795505524
6934145,0.0038344275672,0.0890570953488,0.907108485699
6829365,0.177970215678,0.471223622561,0.350806117058
7167858,0.000113100002636,0.429759919643,0.570127010345
6859483,0.00451040640473,0.0701523497701,0.925337255001
6861377,0.000259961467236,0.056263320148,0.943476676941
6848960,0.0505138002336,0.0388323515654,0.910653829575
6918850,3.06329166051e-05,0.0309386085719,0.969030797482
6916867,0.220431119204,0.508440136909,0.271128803492
6895840,0.0301192235202,0.221806123853,0.748074710369
6813539,0.00750432442874,0.486793547869,0.505702078342
7116900,0.0497534163296,0.318903982639,0.63134264946
6890328,3.65248051821e-05,0.000387866806705,0.999575555325
6879406,0.269836246967,0.141681268811,0.588482499123
6824924,0.0801323950291,0.340272963047,0.579594671726
6911302,0.0605620443821,0.0811832547188,0.858254671097
6918742,0.102344371378,0.431590795517,0.466064840555
6910586,0.00568819046021,0.212323486805,0.78198826313
6821750,0.0138401798904,0.0976047366858,0.888555109501
6860647,0.171836614609,0.512369453907,0.315793931484
6932873,0.000145488476846,0.548682332039,0.451172173023
6846053,6.4813400968e-05,0.15869282186,0.84124237299
6940365,0.188998967409,0.400890767574,0.410110265017
6931867,0.00927551742643,0.293238759041,0.697485744953
6876383,6.94492773619e-05,0.0682252421975,0.931705355644
6910980,0.219839081168,0.323902666569,0.456258237362
6880877,0.000117199248052,0.000462728610728,0.999420046806
6839552,0.530150353909,0.367898702621,0.101950958371
6838051,0.000431112857768,0.223357617855,0.776211261749
6928201,0.29770514369,0.16487082839,0.53742402792
6945608,0.0934811383486,0.47916701436,0.427351891994
6816147,0.000178269590833,0.0358143299818,0.964007377625
6868129,0.036089938134,0.166108205914,0.797801852226
6849448,0.000114948234113,0.161732941866,0.838152170181
7113677,0.442946583033,0.461680233479,0.0953731834888
6930856,0.0109465131536,0.194598391652,0.794455111027
6889594,0.101394839585,0.493490844965,0.405114382505
6842682,0.00759052112699,0.0658395662904,0.926569879055
6880366,0.489434868097,0.429106086493,0.0814591124654
6835063,6.67378335493e-05,0.00191688572522,0.998016357422
6820479,0.582820057869,0.280489355326,0.136690631509
6882057,0.0312983095646,0.290828108788,0.67787361145
6834440,8.42059671413e-05,0.477403491735,0.522512316704
6880846,8.75683269896e-07,1.45502781379e-05,0.999984622002
6847248,0.000433111767052,0.0207360424101,0.978830873966
6868368,0.000458914437331,0.0154419867322,0.984099030495
6943505,2.66293991444e-05,0.0316360667348,0.96833729744
7174304,0.0098748235032,0.0386132076383,0.951511919498
6880747,0.03701236099,0.28078982234,0.682197809219
6933565,0.0483927354217,0.418458908796,0.533148407936
6888511,1.30460205128e-06,4.96984976053e-05,0.999948978424
6942704,0.108300857246,0.569208800793,0.322490274906
6840304,0.0179273709655,0.277537256479,0.704535365105
6856860,0.00338879739866,0.102682061493,0.893929183483
6884921,1.10435871647e-06,2.18674595089e-05,0.999976992607
6937417,0.00447709998116,0.146378681064,0.849144220352
6831129,0.000111287045002,0.00228942022659,0.997599303722
6936660,0.0412263944745,0.398018449545,0.560755133629
6940667,0.00939798075706,0.107097387314,0.883504629135
7201307,0.00166986777913,0.0196351800114,0.978694975376
6825434,0.00684175174683,0.164649784565,0.82850843668
6848114,0.0315120592713,0.0361257493496,0.93236219883
6947758,0.533281028271,0.139257669449,0.327461242676
6897002,0.0150470547378,0.0550379119813,0.929915010929
6926661,8.50870128488e-06,0.0161726772785,0.98381882906
6867411,0.0274574961513,0.356405556202,0.616136968136
6910154,0.065054744482,0.170363426208,0.764581799507
7157900,0.0188724137843,0.0373238176107,0.943803727627
6922324,0.0650331825018,0.299385845661,0.635580956936
6863068,0.00217262306251,0.054626327008,0.943201005459
6912109,3.95637107431e-05,0.0263333451003,0.973627030849
6918609,0.214648470283,0.533006489277,0.252345055342
6889300,0.0566261149943,0.534772992134,0.408600896597
6837794,0.0707082748413,0.400420844555,0.528870880604
6943098,0.20145958662,0.548185110092,0.250355273485
6927601,0.0238991640508,0.461280405521,0.5148203969
6897826,0.00070893560769,0.0262678023428,0.973023295403
6882892,0.00490333605558,0.0598009005189,0.935295760632
