listing_id,high,low,medium
6811958,0.360542903344,0.0703852564717,0.569071829319
6811960,0.390601950387,0.229328334332,0.380069720248
6811964,0.598595008254,0.0672315610573,0.334173430999
6811971,0.0135869919322,0.441537946463,0.544875072936
6811974,0.165817327797,0.0605100259806,0.773672660192
6811983,0.0164801351881,0.934332335989,0.0491875391454
6811984,0.0706098259737,0.688497255246,0.240892913193
6811985,0.0108422390185,0.898304725687,0.0908530311038
6811988,0.369985920688,0.188185063501,0.441829033196
6811990,0.000548787919494,0.993558476369,0.00589274281325
6811992,0.0329798995517,0.901883507768,0.0651365919039
6811995,0.00232510653829,0.98964583377,0.00802905644135
6811997,3.86249174274e-05,0.998614773154,0.00134660049904
6812012,0.000180139896353,0.992157990734,0.00766185702135
6812016,2.21133166178e-05,0.999190519253,0.000787354957235
6812032,0.00121780303501,0.984160264333,0.0146219374146
6812035,0.000870812863771,0.993870993455,0.00525821403911
6812041,0.000731238632094,0.994675238927,0.00459352630423
6812045,0.000182630455432,0.956285342574,0.0435320332957
6812049,0.000288417277867,0.997103954355,0.00260762470619
6812050,0.000638753453435,0.99672241509,0.00263882551614
6812051,0.000242422956338,0.998108367125,0.00164922937014
6812052,0.00179121880986,0.993637755513,0.00457103309842
6812063,6.20065942106e-05,0.998048414787,0.00188956492154
6812077,0.00474502609965,0.97316172719,0.0220932386195
6812082,0.000118912273744,0.998976255457,0.000904846378641
6812091,0.000605466297808,0.966787402829,0.0326071378465
6812098,0.000410619948525,0.985207478205,0.0143819059401
6812106,0.0024188621901,0.990311816335,0.00726932946903
6812119,0.00543683726573,0.820065731804,0.174497433628
6812126,0.0372867678913,0.719061523676,0.243651710451
6812127,2.54220924489e-05,0.999402572711,0.000572010156854
6812135,1.47850532054e-05,0.999293123682,0.00069208908341
6812140,0.0963683680942,0.267959659298,0.635671983163
6812141,0.000371329437864,0.993626490235,0.00600216287421
6812143,0.000226104596247,0.998209913572,0.00156399292852
6812151,0.0248698516904,0.877190977335,0.0979391522706
6812153,2.77855059115e-05,0.999497319261,0.000474885758498
6812157,0.00212378751409,0.929408535361,0.0684676775709
6812158,0.000150068807367,0.996157303452,0.0036926313575
6812174,1.56800779223e-05,0.998744035761,0.00124028038408
6812177,7.42639980065e-05,0.998733724157,0.00119200972646
6812178,0.00418591997974,0.984153240919,0.0116608273626
6812181,0.00056353166777,0.990226447582,0.0092100261633
6812186,5.79896289613e-05,0.998286629717,0.00165538682874
6812187,0.000221097435012,0.998176490267,0.00160241353054
6812190,0.0358072168504,0.792250066996,0.171942722052
6812195,0.000588297237603,0.950931509336,0.0484801872323
6812210,0.0116094400485,0.781555513541,0.206835055103
6812215,0.0250538061373,0.743598654866,0.231347527355
6812216,0.000700237210064,0.994453723232,0.00484603612373
6812239,6.80021730659e-06,0.999380717675,0.000612479566674
6812243,0.00569278595503,0.896474416057,0.097832818826
6812257,0.000836224629893,0.988285506765,0.0108782665338
6812259,0.00148704905102,0.96299922963,0.0355137276153
6812263,0.000394410317919,0.99835665524,0.00124893139097
6812264,6.27995101847e-05,0.998226200541,0.00171100660615
6812266,0.000291771911482,0.998077293237,0.00163092817335
6812269,0.000693029658578,0.990870386362,0.00843657250516
6812270,0.00692739003959,0.902922223012,0.0901503823698
6812274,0.312929244091,0.246535611649,0.440535145501
6812292,0.00260371735203,0.967186282078,0.0302100069821
6812294,0.000274552436167,0.996846054991,0.00287939565411
6812300,2.6163423172e-05,0.999164566398,0.000809266707317
6812315,0.00130944233388,0.985336904724,0.013353632375
6812321,0.000371555205978,0.996979276339,0.00264918261867
6812326,0.0163577680942,0.739503244559,0.244138978422
6812332,0.000427730097726,0.997919062773,0.00165318608924
6812336,3.40223035285e-06,0.999732101957,0.000264497985578
6812339,0.0019642788587,0.993429968754,0.00460575901282
6812340,0.000105738324843,0.998655741413,0.00123851939861
6812345,0.00566030128781,0.982356980443,0.0119826979547
6812360,2.52411298334e-05,0.998683452606,0.00129129778846
6812380,0.000424474960406,0.997029339274,0.00254619270951
6812382,0.0109635696281,0.968609958887,0.0204264765295
6812389,0.016879336598,0.960784296195,0.0223363706997
6812418,9.34551712817e-06,0.999486202995,0.000504433235619
6812424,0.000710950608967,0.994668270151,0.00462076896414
6812428,0.00146803367049,0.958669617772,0.0398623564591
6812436,0.000348357189068,0.990516006947,0.00913564620229
6812440,0.000344080855333,0.993486960729,0.00616895752804
6812441,0.000866408096044,0.997298568487,0.00183501027641
6812449,0.00184563859754,0.988638957342,0.00951539662977
6812456,0.000144646151966,0.998057032625,0.00179833843625
6812459,3.73192610823e-05,0.999433641632,0.000529006433984
6812462,0.000371115976426,0.996757437785,0.00287144702937
6812465,0.00175868272587,0.990731631716,0.00750966925019
6812466,0.000402840632887,0.977914566795,0.0216825854344
6812476,0.0275899466748,0.932084004084,0.0403260552945
6812481,0.000305364939171,0.9973757267,0.00231892731972
6812483,5.3162359715e-05,0.999056090911,0.000890731241573
6812487,0.0197939453647,0.719864964485,0.260341091702
6812504,0.000418563261822,0.995258222024,0.00432322345053
6812510,1.84595995355e-05,0.999288509289,0.000693021577414
6812519,2.81326053937e-05,0.998832950989,0.00113889769515
6812545,0.000695402998341,0.996167317033,0.00313729016731
6812549,0.00022828432581,0.997761850556,0.0020098638294
6812559,1.30541223674e-05,0.999148244659,0.000838698838682
6812564,0.000361997549286,0.995965768894,0.00367224947937
6812573,0.0317897625112,0.959892521302,0.00831774389371
6812579,0.000298419357326,0.989760090907,0.00994151768585
6812584,0.0790400526797,0.864470010002,0.0564899609114
6812586,0.000887225270465,0.972737739484,0.0263750136364
6812592,0.00271341540307,0.980087702473,0.0171988898267
6812597,0.000788207219254,0.940855070949,0.0583567215751
6812600,0.000643707076961,0.981239895026,0.0181164034487
6812605,0.0016316590918,0.994003042579,0.00436531228479
6812621,5.07785676973e-06,0.999592646956,0.000402265617595
6812632,0.00281606874584,0.892700925469,0.104483007764
6812654,0.0698310934628,0.6990775913,0.231091318031
6812655,8.409752445e-05,0.994399483005,0.00551643131378
6812674,6.21550467865e-05,0.997106517355,0.00283132804907
6812676,5.04588615513e-05,0.996657421192,0.00329212287519
6812677,3.67871588575e-05,0.996617337068,0.00334589427803
6812686,3.88234984712e-05,0.999242077271,0.000719102361472
6812689,3.37642739699e-05,0.998665948709,0.00130028399387
6812691,3.92545346889e-05,0.996372739474,0.00358800732647
6812694,0.0114243491165,0.814412961404,0.174162678421
6812720,6.71571741388e-06,0.999734029174,0.000259259904245
6812731,0.000238945905342,0.995793938637,0.00396713402976
6812735,3.82543178906e-05,0.996158972383,0.00380276615033
6812740,4.23661003879e-05,0.998310034474,0.00164759619899
6812741,2.78297022002e-05,0.998573775093,0.00139840954216
6812768,1.68595288415e-05,0.998839249214,0.00114391080327
6812776,4.50758833116e-05,0.997995679577,0.0019592356839
6812777,0.000148699950235,0.998750671744,0.00110063572356
6812787,3.02617587143e-05,0.999388476213,0.00058127422623
6812790,0.00225571067616,0.943168704708,0.0545755652711
6812813,0.555416283508,0.105241502325,0.3393422092
6812816,0.000509258221427,0.986496567726,0.0129941597891
6812819,0.104976495107,0.572232194245,0.322791300714
6812838,0.201458518704,0.315799751629,0.482741740843
6812845,0.494991799196,0.121000942464,0.384007275105
6812846,0.118577423816,0.484283961356,0.397138610482
6812853,0.00360536924563,0.944089566668,0.0523050747191
6812857,0.0489252371093,0.808871542414,0.14220320185
6812862,0.60644484063,0.108526823421,0.28502832974
6812868,0.212849937379,0.328888783852,0.458261281252
6812879,0.0101975228172,0.863906587164,0.125895886992
