listing_id,high,low,medium
6811958,0.333987340331,0.0744890071452,0.591523653269
6811960,0.363771820068,0.223987594247,0.412240588665
6811964,0.532483100891,0.0767691478133,0.390747743845
6811971,0.00875204438344,0.44270029068,0.548547673225
6811974,0.163710641861,0.0482612550259,0.788028097153
6811983,0.0191456638277,0.90483648777,0.0760178521276
6811984,0.055031093955,0.623282968998,0.321685934067
6811985,0.0115670733154,0.878192412853,0.110240520537
6811988,0.479529350996,0.11869867146,0.401771992445
6811990,0.000455536850495,0.993516802788,0.00602764962241
6811992,0.0167117148638,0.961894369125,0.0213939242065
6811995,0.00354252089746,0.984653151035,0.0118043334223
6811997,8.64998539328e-05,0.99690990448,0.0030035631964
6812012,0.000173703001929,0.991595971584,0.00823031067848
6812016,5.06928245159e-05,0.998258137703,0.00169119708007
6812032,0.00158186121844,0.956856441498,0.0415617063642
6812035,0.000472785532475,0.99761929512,0.0019079223508
6812041,0.000568694580579,0.995729029179,0.00370230092667
6812045,0.000166676253139,0.957730090618,0.0421032309532
6812049,0.000168196187587,0.998647236824,0.00118455333868
6812050,0.000497851648834,0.997113478184,0.00238864985295
6812051,0.000505256652832,0.997538995743,0.00195575491525
6812052,0.00144009084906,0.994768154621,0.00379177676514
6812063,9.38233628403e-05,0.996659469604,0.00324668183457
6812077,0.00496776131913,0.974435913563,0.0205963375047
6812082,0.000246314681135,0.998667347431,0.00108636477962
6812091,0.000459964078618,0.964582026005,0.0349580366164
6812098,0.000438893411774,0.986747658253,0.0128134494647
6812106,0.00246413638815,0.991757369041,0.0057785150595
6812119,0.00473174974322,0.781103873253,0.214164361358
6812126,0.0515261873603,0.545481735468,0.402992087603
6812127,2.65626811597e-05,0.999431550503,0.000541895034257
6812135,3.74597082555e-05,0.998569703102,0.00139283827739
6812140,0.0969856068492,0.275144359469,0.627870059013
6812141,0.000382164557232,0.994847941399,0.00476989275776
6812143,0.000156941552996,0.99895606041,0.000886997394264
6812151,0.0217526998371,0.895935082436,0.0823122143745
6812153,4.48742062872e-05,0.999342691898,0.000612443714635
6812157,0.00216384001542,0.923273944855,0.0745622180402
6812158,0.000214117078576,0.997114109993,0.00267177321948
6812174,3.62932652934e-05,0.998297214508,0.00166650138563
6812177,0.000132779315754,0.997830498219,0.00203672316857
6812178,0.00233064794447,0.991581308842,0.00608800775371
6812181,0.000260012559011,0.996195089817,0.00354487928562
6812186,0.000137942854781,0.996394777298,0.00346725466661
6812187,0.000291118214955,0.997931623459,0.00177724278765
6812190,0.0214142402634,0.750603234768,0.227982524037
6812195,0.000587063923012,0.93223618269,0.0671767666936
6812210,0.0116797238588,0.774190926552,0.214129343629
6812215,0.0362512532622,0.722845065594,0.240903678536
6812216,0.000401622283971,0.997543990612,0.00205438754056
6812239,1.16553932457e-05,0.999054908752,0.000933470763266
6812243,0.00498604774475,0.893600082397,0.101413868368
6812257,0.000445639144164,0.995317995548,0.00423636250198
6812259,0.00241199578159,0.910132563114,0.0874554485083
6812263,0.000556815468008,0.997921895981,0.00152127193287
6812264,5.02184637298e-05,0.997982954979,0.00196685291594
6812266,0.000250774968299,0.998327338696,0.00142191448249
6812269,0.000908490782604,0.990502846241,0.00858866050839
6812270,0.00677190134302,0.869082570076,0.124145514518
6812274,0.284659290314,0.306111466885,0.409229242802
6812292,0.0010324011324,0.988787639141,0.0101799472235
6812294,0.000337365147425,0.992151558399,0.00751105640084
6812300,2.81053842627e-05,0.998938071728,0.00103382220259
6812315,0.000973460136447,0.990476286411,0.00855026626959
6812321,0.000418427702971,0.997533845901,0.00204770993441
6812326,0.0373274873942,0.573704683781,0.388967835903
6812332,0.000232780806255,0.998834860325,0.0009323507722
6812336,7.31308864488e-06,0.999564182758,0.000428503152216
6812339,0.00157301427098,0.994444680214,0.00398226836696
6812340,0.000328923415509,0.998119628429,0.00155143598095
6812345,0.0044497679919,0.9863078475,0.00924236066639
6812360,4.59041373688e-05,0.998062467575,0.00189160064328
6812380,0.000672492187005,0.996402025223,0.00292547936551
6812382,0.00644636303186,0.986736559868,0.00681709060445
6812389,0.00777285443619,0.982630729675,0.00959641514346
6812418,1.87874746189e-05,0.998987424374,0.000993787369225
6812424,0.000559059967054,0.995435285568,0.00400563688017
6812428,0.00227791683283,0.923746776581,0.0739752955735
6812436,0.000233702041442,0.994876134396,0.00489015690982
6812440,0.000394089514157,0.991033697128,0.00857220841572
6812441,0.0011945901555,0.996750247478,0.00205512507819
6812449,0.000555183639517,0.996599853039,0.00284496170934
6812456,0.000217099528527,0.995424640179,0.00435825446621
6812459,4.31428030424e-05,0.999344968796,0.000611894985195
6812462,0.000594868569169,0.996568453312,0.00283663987648
6812465,0.00251560085453,0.984585177898,0.012899242714
6812466,0.000228821285418,0.989745938778,0.0100252188742
6812476,0.0165146190673,0.969686794281,0.0137985806912
6812481,0.000637315632775,0.996542298794,0.00282036226708
6812483,0.0001509552676,0.998538982868,0.00131006700685
6812487,0.0224591493607,0.704877626896,0.272663226724
6812504,0.000295565815759,0.996628832817,0.00307561364025
6812510,3.00016170513e-05,0.998594141006,0.00137587315403
6812519,5.87211987295e-05,0.997769153118,0.00217212091666
6812545,0.00106682596961,0.994067728519,0.0048654364422
6812549,6.59971818095e-05,0.999236440659,0.000697542191483
6812559,3.28015899868e-05,0.998345291615,0.00162191609852
6812564,0.000433053885354,0.996392941475,0.00317399329506
6812573,0.0495457880199,0.938233435154,0.0122207846493
6812579,0.000236776439124,0.990073478222,0.00968977008015
6812584,0.0431894786656,0.936801588535,0.0200089026242
6812586,0.000725750718266,0.969791293144,0.0294829610735
6812592,0.0010963600711,0.991457939148,0.00744570391253
6812597,0.000665044714697,0.953597939014,0.045737003535
6812600,0.000674440991133,0.983996784687,0.0153287537396
6812605,0.00103902000701,0.996331942081,0.00262904432602
6812621,9.06306941033e-06,0.99917318821,0.000817750138231
6812632,0.0035023631528,0.858229482174,0.13826815933
6812654,0.0390028715134,0.712898051739,0.248099067807
6812655,9.46771353483e-05,0.995458674431,0.00444668140262
6812674,0.000133893014572,0.997184789181,0.00268130195327
6812676,0.000103857950307,0.996601080894,0.00329509433359
6812677,2.66053582891e-05,0.998211586475,0.00176178416004
6812686,7.91219514213e-05,0.999163198471,0.000757702905685
6812689,5.31136476638e-05,0.998839211464,0.0011076834402
6812691,7.52758533054e-05,0.997257041931,0.0026677029673
6812694,0.0103715433739,0.808138275146,0.181490169466
6812720,5.88618454458e-06,0.999796712399,0.000197387632215
6812731,0.000516249594511,0.995009899139,0.00447384598665
6812735,6.83980186295e-05,0.996055293083,0.00387631561607
6812740,9.22599516343e-05,0.998388671875,0.00151910423301
6812741,5.14010695042e-05,0.998831582069,0.00111700220732
6812768,3.14702923788e-05,0.99883723259,0.00113129466772
6812776,9.43007398746e-05,0.998211097717,0.00169458218152
6812777,0.000318024835724,0.998403584957,0.0012783775921
6812787,7.27616978111e-05,0.999439918995,0.000487338408129
6812790,0.00118682371685,0.965335536003,0.0334776289761
6812813,0.547642046213,0.100020495057,0.35233746171
6812816,0.00037168765557,0.986528623104,0.0130996927619
6812819,0.0939558446407,0.582491666079,0.323552495241
6812838,0.157806867361,0.341566264629,0.500626891851
6812845,0.470456075668,0.110924462974,0.418619483709
6812846,0.0932622373104,0.48394022584,0.42279753685
6812853,0.00671632979065,0.90866932869,0.0846143431962
6812857,0.0351206343621,0.842710077763,0.122169296443
6812862,0.596287834644,0.106154720485,0.29755744338
6812868,0.168475434184,0.358771759272,0.472752803564
6812879,0.00498783183284,0.925574803352,0.0694373577833
6812882,0.334906792641,0.199360081553,0.465733140707
6812883,0.484337049723,0.110616253316,0.405046701431
6812893,0.0153075387701,0.851779460907,0.132913005352
6812900,0.00353001267649,0.854414117336,0.142055870593
6812919,0.00115436885972,0.989737963676,0.00910763079301
6812920,0.0569180950522,0.600861215591,0.342220717669
6812923,0.0470061540604,0.728025555611,0.224968290329
6812939,0.00146248461679,0.992896234989,0.00564132784493
6812945,0.346672576666,0.224372285604,0.42895513773
6812946,0.02160230726,0.679236698151,0.299160990119
6812947,0.00656761261635,0.930880784988,0.0625516079366
6812956,0.0941254138947,0.727217912674,0.178656665981
6812959,0.151705047488,0.368563687801,0.47973125577
6812965,0.0621425654739,0.793074047565,0.14478341043
6812972,0.268236023188,0.149364115298,0.582399880886
6812974,0.00196670223959,0.956548202038,0.04148507379
6812978,0.0290617186576,0.773873400688,0.197064882517
6812979,0.0102296866477,0.892333960533,0.097436389327
6812994,0.00712311593816,0.914178013802,0.0786988735199
6812997,0.000815912440885,0.973547625542,0.0256364393979
6813002,0.405241030455,0.170636808872,0.424122184515
6813003,0.0718605801463,0.480883532763,0.44725586772
6813006,0.000268989245524,0.996060979366,0.00367005472071
6813008,0.00137229185784,0.95574529171,0.0428824216127
6813017,0.000952954753302,0.985102593899,0.013944453001
6813018,0.0117907634005,0.881238281727,0.106970922649
